Date,open,high,low,close,volume,returns,log_returns,dollar_vol
2018-01-02,178.97943072991794,180.06993774884384,177.5140629357751,177.71853637695312,5907460,-0.005909171023527726,-0.0059266992602969495,1049865144.9053955
2018-01-03,178.09340188443846,179.01351079336024,177.61630437595514,177.9911651611328,11443370,0.0015340481062786626,0.001532872656459968,2036818759.6699524
2018-01-04,177.854812170315,179.0816309666179,177.616263471011,178.2637481689453,9729737,0.0015314412238705,0.0015302697636219152,1734459386.3180695
2018-01-05,178.50234320949755,179.5928502893651,178.50234320949755,179.1839141845703,9566733,0.005161823562426893,0.005148547019033135,1714204664.898697
2018-01-08,179.93363234522735,181.84202239870265,179.4224595238792,181.02413940429688,14989106,0.010270035834974767,0.010217657331107258,2713390014.0897827
2018-01-09,180.95598400990585,185.38616300957324,180.44481117154652,184.3979034423828,26728897,0.01863709474983888,0.018465552191721163,4928752568.127396
2018-01-10,186.37445381506905,186.74931463594436,183.37556724806643,183.61410522460938,17074502,-0.004250580961829287,-0.004259640362009119,3135119406.885803
2018-01-11,183.68224529566186,184.70461256735257,182.72805024263704,183.88671875,11722150,0.0014847090590188738,0.0014836079682554572,2155547700.1953125
2018-01-12,184.19341932386612,184.94314088344686,181.3990065292158,182.35317993164062,8494789,-0.008339584439723824,-0.008374553327080904,1549051786.9983215
2018-01-15,182.65987684579326,184.77274014269173,181.97830594993954,182.3872528076172,10944192,0.000186851010710809,0.00018683355623493096,1996081113.0791016
2018-01-16,182.79623312393522,183.13700783382328,177.75263349244014,178.3660430908203,13433905,-0.02204764672363624,-0.022294328665431306,2396152478.1079865
2018-01-17,178.57048844767553,181.97831061302708,176.90064727033467,181.33082580566406,17006334,0.01662190102705896,0.016485269205120112,3083772588.146942
2018-01-18,182.65986019141621,187.60122173478345,181.7397514463613,186.34031677246094,27461089,0.027626251325660656,0.02725153217647479,5117108023.176743
2018-01-19,188.11242656876382,189.134772134723,184.7727442258581,187.1241455078125,26700710,0.00420643663662279,0.004197614313742291,4996347543.201904
2018-01-22,187.4308510139835,187.77162566058422,185.18168650443403,186.5107421875,8660321,-0.003278055424904447,-0.003283440019141181,1615242897.2919922
2018-01-23,186.74931023391244,188.96441059649044,186.44260004201755,188.52137756347656,18947034,0.010780265803431721,0.0107225729968709,3571920950.4220276
2018-01-24,188.55540991075588,192.2018018616427,188.14646310483323,191.82691955566406,17971710,0.017534043273551347,0.01738209553761857,3447457768.4477234
2018-01-25,191.52027123139712,193.019714366585,189.88450526536084,191.69065856933594,13629982,-0.0007103329743487485,-0.0007105853803512545,2612740225.8681946
2018-01-29,191.62251569869682,193.08787278518741,187.4308746916875,187.87388610839844,9938281,-0.019911103073168013,-0.020112000281698454,1867143472.7072601
2018-01-30,187.4308527111204,188.41911215570707,185.3520755060485,187.56715393066406,13560150,-0.001632649348390025,-0.0016339835727488628,2543438742.3728943
2018-01-31,186.68115051307277,188.11244307130968,183.92080212224653,184.97723388671875,19675610,-0.013807961520292067,-0.013904178151377818,3639539912.8338623
2018-02-01,185.38615909668044,197.8588452120461,182.25097151447142,187.63534545898438,61648368,0.014369939026623424,0.014267670021405625,11567412826.662598
2018-02-02,187.02193344452903,194.68955860121727,184.5682951224552,187.66941833496094,36356576,0.00018159092517033848,0.00018157443953401747,6823017470.570801
2018-02-05,186.44255412610525,191.99733591938164,185.28390746567518,190.32748413085938,20465290,0.014163553228231374,0.014064187259210992,3895107157.708435
2018-02-06,183.9889498911353,188.9984629670084,182.76213080318328,186.4085235595703,16432103,-0.020590618266117522,-0.02080556069722753,3063084059.208786
2018-02-07,189.47555076951562,189.9867343636459,186.74928866941949,187.53309631347656,13455081,0.006032839767366571,0.00601471504868974,2523273001.0786285
