Date,open,high,low,close,volume,returns,log_returns,dollar_vol
2018-01-02,336.69802627842546,343.64776500097247,336.678809331022,342.80303955078125,1906518,0.016046485901627605,0.015919101949799782,653560165.3582764
2018-01-03,342.8797522039283,348.56241306291406,342.8797522039283,344.5307922363281,2583906,0.005040073996458672,0.005027415339409375,890235181.2442017
2018-01-04,344.0317790132274,345.35645963510495,339.0594400201158,342.91827392578125,1193460,-0.004680331473654653,-0.0046913185204245705,409259243.1994629
2018-01-05,341.05605161666705,346.7195210918664,338.77146093791555,345.5868225097656,1492292,0.00778187920239537,0.007751756553388715,515716450.53674316
2018-01-08,345.62514348201523,346.8730262636079,343.6861068731477,345.759521484375,2353168,0.0004997267353981094,0.0004996019135758767,813630241.6523438
2018-01-09,345.75957721416927,346.66188322755886,339.80813529654614,343.2062072753906,2504270,-0.007384653351042325,-0.007412054887509939,859481008.6935425
2018-01-10,342.4957314375747,352.478790874096,342.15015462142446,351.65325927734375,3400572,0.024612177235987964,0.024314177320569893,1195822227.2072754
2018-01-11,352.86286397927375,355.1282606194193,349.4263819988358,352.0565490722656,4243446,0.0011468393489388884,0.001146182231050533,1493932954.9345093
2018-01-12,352.6708343424558,356.31849131170276,350.2710600205828,355.5121765136719,1980698,0.009815546537942366,0.00976768698463607,704162256.9962769
2018-01-15,355.1667266669495,357.50889786868544,347.6794281047814,349.1192932128906,2536486,-0.017982178173116425,-0.018145822292471754,885536199.5643921
2018-01-16,350.9815290133742,366.6856680451364,349.40728578122946,364.4778747558594,8963404,0.04399235975080651,0.04305217118731456,3266962440.498169
2018-01-17,364.7657584853826,369.9876589169481,362.19319529110993,365.86004638671875,5498922,0.0037921962527498465,0.0037850240032068195,2011835857.9969482
2018-01-18,365.91759761403546,368.47096692953227,361.1180488520465,366.3975524902344,1869500,0.0014691576979342091,0.00146807954162209,684980224.3804932
2018-01-19,367.4534882869247,371.2931276629636,363.2874889380421,367.95263671875,4748438,0.004244253865634207,0.00423527242423982,1747200282.3955078
2018-01-22,368.6054172263214,374.32648984697545,362.8459575821601,371.0435791015625,4431318,0.008400381120723166,0.008365294277533245,1644212090.8571777
2018-01-23,372.4257975860954,383.9639083447972,371.88823874029384,382.178466796875,5015202,0.030009649330879906,0.029568170480069995,1916702211.036621
2018-01-24,381.66020207613616,399.5913014737252,380.89227410415197,391.0481262207031,9269776,0.02320816109334145,0.02294294729969192,3624928535.2856445
2018-01-25,391.18249564984075,391.64325710997156,380.14353129502535,387.6308288574219,5307454,-0.008738815337917205,-0.008777222704975596,2057332793.1426392
2018-01-29,388.5733462505971,392.8053331899601,386.66894743152045,389.3620300292969,4013296,0.0044661080672501186,0.0044561646013524196,1562625077.668457
2018-01-30,391.4589050040651,391.4589050040651,383.9567441710634,384.8800964355469,2711352,-0.011510967295431329,-0.011577731319641706,1043545419.2307129
2018-01-31,384.70691445707075,391.61275347535565,377.6856622913296,379.55157470703125,3221144,-0.01384462791883534,-0.013941358618014849,1222590277.5581055
2018-02-01,377.83952660437984,390.4777941885383,372.7996236444327,378.9167785644531,3055658,-0.0016724898139814925,-0.001673889986471029,1157840085.7546997
2018-02-02,377.0316040018957,387.6885224032111,376.204433437123,381.2251281738281,3345056,0.006091969899354455,0.006073488869996281,1275219402.3486328
2018-02-05,380.87886259454257,385.41862615940664,377.03160135621386,382.09075927734375,2177578,0.0022706559445917485,0.0022680819011573327,832032431.4056396
2018-02-06,371.2415441619274,372.7034989971127,364.7396621157259,366.9710693359375,3310994,-0.03957093851210225,-0.04037515531786941,1215039008.744873
2018-02-07,368.6445014296114,368.95227756959446,354.7174138885986,361.0846252441406,4051696,-0.01604062168292686,-0.016170664980113422,1463005131.7631836
2018-02-08,363.85469647070914,370.4912214658133,360.68070625565935,363.3160705566406,2896536,0.006179840282568794,0.006160823377020207,1052358077.7458496
2018-02-09,359.7189191762837,373.41515954042865,354.9290743261823,370.8759765625,3456506,0.020808069387838524,0.02059453854171967,1281935038.2441406
2018-02-12,371.4530758169508,374.242340239191,360.62302594338706,361.3155517578125,2975588,-0.025777956537652358,-0.026116030620411262,1075126220.0239258
2018-02-14,361.56562538359407,369.2601482625036,357.91072701611205,360.7961730957031,2889532,-0.0014374655604569853,-0.001438499705226201,1042532087.6375732
2018-02-15,363.1814170457413,365.35512877565895,358.56470411719374,361.527099609375,2281842,0.002025871026847037,0.0020238217174292886,824947720.0268555
2018-02-16,363.5661398099163,373.54978612328193,358.1799747756953,360.52679443359375,5698140,-0.00276688850396567,-0.002770723415444138,2054332148.433838
2018-02-19,360.81543477823016,361.52719229294195,346.29202163385344,351.7166748046875,2925546,-0.02443679572484314,-0.024740329346762034,1028963311.1081543
