Date,open,high,low,close,volume,returns,log_returns,dollar_vol
2018-01-02,693.416500358234,697.0951024821503,686.3351800434922,692.4049072265625,3020597,0.011079181176773423,0.011018256632017717,2091476185.553833
2018-01-03,695.1637299503384,698.0146236154706,689.7377703710184,694.2440795898438,2256643,0.0026562093134898657,0.00265268782402837,1566661042.4978638
2018-01-04,699.8540509743665,699.8540509743665,690.1977204418687,695.2557983398438,1663380,0.0014572954667437799,0.0014562346422032169,1156474589.8425293
2018-01-05,695.255781494537,697.554907756093,693.0485978310384,695.57763671875,1255982,0.0004629064290793128,0.000462799320951024,873632991.3212891
2018-01-08,696.2213697361311,698.9343498201877,695.7615445059862,698.8424072265625,2309604,0.004693610512283675,0.004682629868301646,1614049219.1000977
2018-01-09,698.9343451611078,704.4522478860639,696.3593351156634,701.1875,1947163,0.003355681837832858,0.0033500641015833613,1365326356.0625
2018-01-10,700.819628977625,703.5326090885476,693.6003952452642,698.79638671875,1275821,-0.0034100911400303247,-0.0034159187530547436,891539104.8999023
2018-01-11,699.2102347184414,707.1652336635733,694.7959237290254,705.050048828125,2291617,0.008949190677329577,0.008909383985948134,1615704677.7453613
2018-01-12,705.4637824355003,707.6709657948646,700.5436753661314,705.8316650390625,1363265,0.0011085967758410753,0.0011079827362083774,962235604.8394775
2018-01-15,708.1308835875808,713.3269313546217,694.9339213913079,698.1986694335938,2127778,-0.010814186984720142,-0.010873085314713265,1485611768.4500732
2018-01-16,698.0147542903824,701.2795024551293,681.4610447024681,686.7030639648438,1611817,-0.01646466252660672,-0.01660171147476701,1106839672.4506226
2018-01-17,687.0248427389834,693.4164244558589,679.4836979842167,685.46142578125,1940533,-0.001808115106440411,-0.0018097517196470612,1330160516.9555664
2018-01-18,689.737861942295,703.532619181141,685.1396095293464,698.24462890625,2810014,0.018649048136341717,0.018477286808917394,1962077182.6513672
2018-01-19,698.9343169556998,706.5674041909883,688.1743958500489,703.9004516601562,2005133,0.00810005909070255,0.008067429693670728,1411414024.338684
2018-01-22,700.8656546722501,707.2112658560037,695.2558088259282,698.5665283203125,934811,-0.007577667164815227,-0.007606523553143878,653027674.9056396
2018-01-23,700.7277060845429,710.8898328308909,700.2219095383559,707.2572021484375,2775928,0.01244072464940671,0.012363974728674763,1963295070.6455078
2018-01-24,707.2571745845548,709.0505042066101,691.9450281139516,694.7039794921875,2080315,-0.017749161999506047,-0.017908567400135494,1445203109.09729
2018-01-25,695.7155983970418,700.7736761117592,688.2204244219196,696.9111328125,2878048,0.00317711339717075,0.0031720770369736287,2005743691.96875
2018-01-29,696.4512898643418,709.9701630026407,696.4512898643418,702.934814453125,2074165,0.00864339993582175,0.008606259613592715,1458002789.420166
2018-01-30,702.6129049812953,706.889301789932,692.5886931777201,703.4406127929688,1648188,0.0007195522677836408,0.0007192935141676653,1159402376.7180176
2018-01-31,703.3487072594631,709.1885217466275,695.853589191656,701.7393188476562,2242045,-0.0024185324452018486,-0.0024214618189395435,1573331131.1257935
2018-02-01,707.1192571575093,738.0654612833345,701.6932970217135,734.57080078125,6896060,0.046785866277960775,0.04572438974659382,5065644316.435547
2018-02-02,734.5708173623684,735.7203804568322,704.0384103472078,708.3607788085938,3783976,-0.03568072940658773,-0.036332845642441644,2680420186.3530273
2018-02-05,701.6013485645676,707.9009316749748,685.1395831086148,699.3941650390625,2018332,-0.012658258387219568,-0.012739056708075696,1411609623.911621
2018-02-06,684.0359849681531,698.8423907074318,672.0345579712622,691.3931884765625,5626253,-0.011439867477380461,-0.011505806129988317,3889953000.845825
2018-02-07,705.7398117548881,709.9242102776125,683.9900551130078,687.0708618164062,1909559,-0.006251618807064374,-0.006271242003163079,1312002347.819275
2018-02-08,693.4164680508713,699.5781375475522,686.0592641458222,691.7611083984375,3024010,0.006826437915925743,0.006803243286582894,2091892509.407959
2018-02-09,686.9789515981967,692.7727387589666,682.3806989101231,689.7838745117188,2214895,-0.0028582611290427495,-0.0028623537577784257,1527798854.7366333
2018-02-12,708.1308768837446,708.1308768837446,683.3003136683406,686.0592651367188,2662221,-0.005399675916803015,-0.005414306858804146,1826441382.8915405
2018-02-14,691.3932046421377,693.3704755836569,682.4266126566146,686.9329223632812,1207191,0.001273442792713242,0.0012726326521455922,829259241.4806519
2018-02-15,687.9904516319884,690.9333441802993,683.7600821838589,689.1400146484375,1652980,0.00321296623484435,0.003207815688237287,1139134661.4135742
2018-02-16,692.174901309414,693.1864943047531,682.3806020220588,683.989990234375,1042980,-0.007473117660552253,-0.007501181307044693,713387880.0146484
2018-02-19,684.2198953461674,684.9556044375428,658.5156555246365,666.4246826171875,1185926,-0.02568065010888332,-0.026016154447206175,790330358.1574707
2018-02-20,668.4019322227031,674.2877175233082,646.5142628571547,652.0321655273438,2981323,-0.021596614689181948,-0.021833234567308756,1943918491.826477
2018-02-21,658.4696670620224,658.4696670620224,644.6749114671476,651.4803466796875,2290218,-0.0008463061744966582,-0.0008466644937466138,1492032016.6120605
2018-02-22,645.594553427171,666.2866865498368,644.1231353019607,663.9415893554688,3325355,0.019127580347267248,0.018946947921949106,2207841483.871155
2018-02-23,664.4934022895372,665.8269066298454,656.6304023946266,660.9067993164062,1648932,-0.004570869015764756,-0.0045813473798897875,1089790370.4104004
2018-02-26,663.9876354430162,677.7823924120539,661.4585966653592,676.3109741210938,1525511,0.023307635540473326,0.023040160765987985,1031719830.4424438
2018-02-27,682.2887827927218,682.3807253976464,672.2645690912123,680.3574829101562,1429191,0.0059832073467700475,0.005965379039985655,972360791.3578491
2018-02-28,675.023378640217,675.8970577270558,666.8384678092076,669.8273315429688,1814444,-0.015477380100452298,-0.015598405138920295,1215364182.7541504
2018-03-01,669.5055429887722,677.3225719934488,669.045717753203,673.68994140625,1831321,0.0057665754760762855,0.00575001242393749,1233742537.1860352
2018-03-05,668.5858884997582,683.3002959495465,664.125606193945,680.1734619140625,2170367,0.009623893885485124,0.009577879210066266,1476226036.014038
2018-03-06,683.3002999107575,683.3002999107575,658.4697371952926,662.056396484375,1763292,-0.0266359486868315,-0.02699711331758821,1167398747.4697266
2018-03-07,663.067986249412,667.4822972617636,646.0084813245369,650.9285888671875,2343794,-0.01680794517850437,-0.016950801701230204,1525642521.0153809
2018-03-08,653.4576318047029,670.6091355638785,650.2848264493663,668.2640380859375,2500680,0.02663187562389746,0.026283420363862543,1671114514.7607422
2018-03-09,668.4939138093221,680.2654279777671,665.3211086290947,669.96533203125,2191343,0.0025458409376410973,0.0025426057742455065,1468123840.5893555
2018-03-12,675.9891172702356,679.8516607591214,672.4484851485154,677.8743896484375,1867680,0.011805174445681077,0.011736036961930934,1266052440.0585938
2018-03-13,677.7363901610955,681.4609631464231,671.758662414197,674.103759765625,1823994,-0.005562431536568324,-0.005577959467674431,1229561213.1899414
2018-03-14,672.218430537214,675.2992367388822,664.9991416543011,669.6893920898438,1366237,-0.006548498820591164,-0.006570034307217646,914954425.9806519
2018-03-15,672.264543660342,678.6101548285567,671.1609517879115,675.80517578125,1249262,0.009132269024481943,0.009090822001519276,844257725.5068359
2018-03-16,679.621690794539,691.5771467895714,676.4488854773476,681.2310791015625,4929069,0.008028798113361546,0.007996738797981151,3357834993.8360596
2018-03-19,682.1505520201223,688.818016128172,679.6215139101723,683.0242309570312,2081202,0.002632222619428415,0.002628764388695455,1421511395.5162354
2018-03-20,680.9091815313767,684.219900533167,673.2300669798537,681.4149780273438,1248986,-0.0023560700437122994,-0.002358849944022682,851077767.74646
2018-03-21,683.300269722418,690.4275605573423,680.0814932163232,685.46142578125,2788242,0.005938301746199581,0.005920739524602008,1911232336.743164
2018-03-22,687.0248747707952,688.7262618248039,667.6662435363363,672.1265258789062,1877037,-0.019453902730041106,-0.019645620407048352,1261606357.7561646
2018-03-23,666.7465193972535,678.0582077415164,663.2518592114411,674.0117797851562,2276332,0.0028049092450037616,0.0028009828275169344,1534274582.7019043
