Date,open,high,low,close,volume,returns,log_returns,dollar_vol
2018-01-02,383.5928838317926,383.5928838317926,375.55876695774066,377.84063720703125,1322980,-0.0056297479941457285,-0.005645654754177505,499875606.2121582
2018-01-03,378.5061975663966,390.67619162350076,377.88819526941677,387.5861511230469,4679468,0.025792656893799837,0.025465637528419204,1813696991.423462
2018-01-04,388.58452423898103,390.48608779480566,386.0649293150677,389.67791748046875,1990506,0.005396906858929018,0.005382395743784545,775656232.8123779
2018-01-05,391.6269874347752,405.93626983131463,390.01067590867666,402.9412841796875,5448214,0.034036741894371,0.033470309201902644,2195310345.645752
2018-01-08,403.13146754914834,406.459203719955,400.3742062393056,402.0856018066406,3447843,-0.0021235907231220708,-0.002125848739202758,1386328027.5898132
2018-01-09,402.0855714635765,404.6051371425104,398.56769661495997,400.3741760253906,2509904,-0.004256371711795381,-0.004265455848007311,1004900745.902832
2018-01-10,401.22987544331386,406.8394816428464,398.1398349333831,402.6085205078125,4253925,0.005580640851022833,0.0055651267671261995,1712666450.6011963
2018-01-11,402.1806932532269,409.4541680727802,400.27912969174594,404.5576477050781,4415043,0.004841246764492713,0.00482956561508907,1786139410.5967712
2018-01-12,404.8904227894568,407.2673772158179,391.2942260613373,402.4659118652344,2581486,-0.005170427136180655,-0.005183840048197874,1038960116.9573364
2018-01-15,404.6051250150822,406.8394677258655,398.85290756112533,399.8987731933594,1599208,-0.006378524481682302,-0.006398954189560455,639521317.2810059
2018-01-16,400.75449185907286,407.1722684190936,397.85461924187814,402.7035827636719,2318100,0.0070137988869405365,0.006989316608717754,933507175.2044678
2018-01-17,403.3691397922678,414.5408248660666,401.9429672296552,412.06878662109375,6715953,0.0232558245276846,0.02298952855857227,2767434603.7142944
2018-01-18,416.39488480339446,416.5850237467021,389.20252057251946,395.7629089355469,8794103,-0.03957076637435408,-0.04037497608783604,3480379784.7588196
2018-01-19,398.1873875949484,414.01792703638,398.1873875949484,412.1163635253906,7588904,0.041321342199117206,0.04049042806932665,3127511519.623291
2018-01-22,412.6392445267257,421.52905893888,411.26059949985034,416.4898986816406,7092514,0.010612379277632256,0.010556463234283171,2953960437.2581177
2018-01-23,416.48988297865594,420.2454820374744,411.6884473353539,416.8226623535156,4659591,0.000798971770812118,0.0007986527627744767,1942223126.0984802
2018-01-24,415.4916142795743,430.08611957740277,407.98044444696774,426.6632995605469,5201505,0.02360869044755831,0.023334315349087954,2219291285.9806824
2018-01-25,427.8517575608086,427.8517575608086,413.3998643658662,415.0162048339844,6792843,-0.027298093692517567,-0.0276776092983591,2819139921.893097
2018-01-29,415.0162325352123,420.5783115578676,410.7377146740245,415.1588439941406,2126497,0.0003436953991069469,0.0003436363493729571,882834036.277008
2018-01-30,413.5900173421081,414.68341043541915,405.7935962135758,407.1722412109375,2389618,-0.019237462717561327,-0.019424910612021326,972986116.697998
2018-01-31,406.9345665703402,414.0654293022971,403.6068306287603,407.74273681640625,2734628,0.0014011161560820717,0.0014001355087343442,1115024704.8947754
2018-02-01,409.78693349410077,411.6884969905931,394.0515071668491,407.6476745605469,1681704,-0.00023314273260044427,-0.00023316991459226447,685542724.8991699
2018-02-02,403.6068507671124,405.2231913398934,391.7220789541821,397.3792419433594,4265914,-0.025189479194888342,-0.025512164506078013,1695185671.515564
2018-02-05,387.9189018935401,392.6728100049806,386.3025615294294,388.10906982421875,2936554,-0.02332827470757004,-0.023604686172243504,1139703241.4285889
2018-02-06,375.5587849389716,390.15329035933144,367.9525310667899,384.8764343261719,2963450,-0.008329193387598521,-0.008364074944036024,1140562069.303894
2018-02-07,394.0039492750138,394.0039492750138,384.2584363899974,386.9681701660156,2592845,0.005434824409309202,0.005420109044002624,1003348485.1741028
2018-02-08,388.15660800099926,395.66777722105553,381.35852501731955,385.1616516113281,2952821,-0.0046683905653337465,-0.004679321533857158,1137313413.2726135
2018-02-09,380.3126896831924,381.83394624503626,374.6079993379445,379.3619079589844,2936187,-0.015057946781774523,-0.015172468760630265,1113877502.4443665
2018-02-12,383.87814015735677,386.1600106053355,380.31270851502836,383.4978332519531,1249277,0.010902320992691505,0.010843319141894096,479095022.63150024
2018-02-14,385.0665678527684,396.28577970497344,385.0665678527684,392.6728210449219,3001847,0.023924484045105165,0.023642777848240436,1178743729.8352356
2018-02-15,400.75453994363176,403.13149451032,389.3926855086387,391.4368896484375,3293138,-0.003147483936360773,-0.0031524476822022886,1289055695.9030762
2018-02-16,393.623617601548,395.14487410070353,382.5470167740839,385.49444580078125,1740283,-0.015181103275660468,-0.015297515908153439,670869430.621521
2018-02-19,387.44352640314804,387.44352640314804,369.52128631120456,374.4653625488281,2140756,-0.028610226092992352,-0.0290274762959596,801638971.6685791
2018-02-20,374.60801681102043,378.41114388524403,368.1427123910632,375.4637145996094,2045167,0.002666073155567439,0.002662525486696246,767885998.7965393
2018-02-21,376.9849090732785,379.1241676997978,370.56713319372085,376.12921142578125,1800533,0.0017724664203078166,0.0017708974553871002,677233057.4360962
2018-02-22,375.55871906847057,386.2074842280247,373.4194605421312,384.1157531738281,4726021,0.021233505682189735,0.021011215954854102,1815339115.9303284
2018-02-23,385.16170914792815,389.10744777552753,382.2142797941651,386.4927978515625,1953157,0.0061883550937278375,0.0061692858553864015,754881113.5733643
2018-02-26,387.443527773313,396.47595357416327,387.443527773313,394.6219177246094,2299169,0.021033043612287416,0.020814902627766245,907302479.9529724
2018-02-27,396.47599145136076,396.47599145136076,389.4877397557615,390.2483825683594,1334518,-0.011082849076067047,-0.0111447214205142,520793491.0083618
2018-02-28,389.820492970046,392.05483574505837,383.2601051109781,388.251708984375,2823115,-0.005116417320793376,-0.005129551001306786,1096079223.4094238
2018-03-01,388.25171611757884,393.3859315357195,385.0665915938765,386.1124572753906,1216685,-0.005509960830772487,-0.005525196656593072,469777235.08010864
2018-03-05,385.0190800869254,391.1991614429559,380.40778281046823,384.06829833984375,3665892,-0.0052942061231888715,-0.005308270092757174,1407952902.3376465
2018-03-06,386.68293586720347,393.3859353650874,375.70138962773916,385.3042907714844,3321338,0.0032181579083283562,0.0032129907210819704,1279725782.5023804
2018-03-07,379.31438442973496,379.31438442973496,353.92850052275367,358.3971862792969,6951930,-0.06983338918523885,-0.0723915574668119,2491552151.2106323
2018-03-08,360.34629587646526,373.65724084287825,351.50403689785674,368.8558044433594,11040375,0.02918164138686108,0.028763963515542362,4072306401.9813538
2018-03-09,372.7063801120679,374.27516391912326,355.40214371493,359.30035400390625,5352078,-0.02590565289835489,-0.026247114423333454,1923003520.0565186
2018-03-12,363.1986331977409,370.0442734925074,358.4447243862521,367.5722351074219,3693431,0.023022190240941764,0.02276117807435474,1357602687.8850403
2018-03-13,367.9524841640553,372.1359174573837,362.3904059259068,366.2410888671875,2175696,-0.0036214548137601943,-0.0036280281560843747,796829272.0839844
2018-03-14,364.24448289228525,365.81326692785115,358.30209713972107,363.293701171875,3616289,-0.008047670741775592,-0.008080228035193095,1313775015.3171387
2018-03-15,364.71986209777776,367.3820392236338,361.5822651113533,363.3412170410156,1818766,0.00013079188818121423,0.00013078333566793202,660832651.9528198
2018-03-16,359.300427785367,363.4363343191211,349.3647756233872,352.2646484375,4972566,-0.030485307154858976,-0.03095964933934127,1751659213.8222656
2018-03-19,351.78921810494126,353.2153906107721,337.7651884642713,346.3697509765625,5253759,-0.016734286244971863,-0.016875886353701255,1819743196.520874
2018-03-20,346.3697780534323,353.50064114002964,342.424039615293,351.78924560546875,1780257,0.015646558666357002,0.015525413305242687,626275267.013855
2018-03-21,354.5464593602823,355.35462953826243,344.4681684117389,345.7992858886719,2296120,-0.017027125734010107,-0.017173754062114167,793996656.3146973
2018-03-22,347.03536146101385,347.03536146101385,336.67184551090617,340.6175842285156,3443184,-0.014984708967341498,-0.01509811403951866,1172809016.1342773
2018-03-23,337.5274845574231,348.93686431711063,333.2014396714295,344.5632629394531,4518979,0.01158389611585764,0.011517316465784173,1557074149.394867
2018-03-26,346.46486169008887,350.5532405983818,334.19978299632226,347.1779479980469,3884338,0.007588403465558002,0.007559756364544408,1348556496.1708374
2018-03-27,350.03027737413043,351.2187545002246,344.08789174365984,347.5107116699219,2631162,0.0009584815907630606,0.0009580225405871562,914356979.138855
2018-03-28,346.55993808232574,346.55993808232574,333.7719122999519,336.67181396484375,4766456,-0.03119011109900205,-0.031686879424377125,1604731387.7036133
2018-04-02,338.4783066005301,353.595730783229,338.4783066005301,351.5040283203125,2978988,0.04405540868062552,0.04311256150097634,1047126282.3178711
2018-04-03,350.3630720224018,352.74002637804904,344.84854952352265,348.3664245605469,2679172,-0.00892622418798128,-0.008966301598663259,933333570.4227295
2018-04-04,349.88770825260724,355.3071762094824,345.846885535016,349.6975402832031,5611445,0.0038210218574750154,0.0038137402962329066,1962308513.9344788
2018-04-05,353.6907814107003,361.10686683405794,353.21539057547085,357.4463806152344,3648555,0.022158692696996996,0.021916756338890498,1304162779.2256165
2018-04-06,359.82335898236227,364.7198791113085,356.21037098238446,360.6315002441406,2037081,0.008910762009742612,0.00887129544809848,734635577.1488342
2018-04-09,361.91509526639857,363.95927038355336,357.826745032089,358.77752685546875,1571745,-0.0051409080665908435,-0.005154167999385166,563906783.9474487
2018-04-10,360.34629684852126,371.28028738614125,359.9659899372807,368.19024658203125,3493681,0.026235533226010466,0.02589728495043746,1286339268.8689575
2018-04-11,368.9032537843937,369.0458652185713,357.018484010412,359.30035400390625,2045552,-0.024144834526854786,-0.02444109961243859,734967557.7333984
2018-04-12,359.39547018665843,360.10855643702877,351.0761305990043,354.0235595703125,3609657,-0.014686304577190556,-0.014795216001187265,1277903619.9678955
2018-04-13,357.30375247529815,367.85743518448913,354.02357300841703,364.2444763183594,6485732,0.028870724763211397,0.028461817048203764,2362392055.8812256
2018-04-16,362.9609225759199,369.85409006426414,360.58396826959427,368.42791748046875,2682231,0.011485256288287449,0.011419801432715595,988208781.5315552
2018-04-17,372.2310310842313,374.56045782750635,363.19860504259606,364.5296936035156,3770554,-0.010580696228482123,-0.010637069795152644,1374478894.3355103
