cost_pct,annual_return,sharpe,max_dd,gt_score,passes
0.05,18.64975215739262,0.6463020577970264,-35.670776125343195,1.515317709398441,True
0.1,18.64975215739262,0.6463020577970264,-35.670776125343195,1.515317709398441,True
0.25,18.64975215739262,0.6463020577970264,-35.670776125343195,1.515317709398441,True
0.5,18.64975215739262,0.6463020577970264,-35.670776125343195,1.515317709398441,True
1.0,18.64975215739262,0.6463020577970264,-35.670776125343195,1.515317709398441,True
